-0.0,-0.0,-0.0
0.131717890501,-0.0,-0.0
0.131717890501,-0.0,-0.0
0.247573778033,0.19983138144,-0.0
0.5,0.313322097063,-0.0
0.5,0.24002045393000002,-0.0
0.5,0.24002045393000002,-0.0
0.5,0.25657674670200004,-0.0
0.5,0.25657674670200004,-0.0
0.5,0.25657674670200004,-0.0
0.167176574469,-0.0,-0.0
-0.5,-0.0,-0.0
-0.5,0.157258063555,-0.0
-0.5,0.157258063555,-0.0
-0.450426489115,0.287305057049,-0.0
-0.450426489115,0.287305057049,-0.0
-0.384220391512,0.370067447424,-0.0
-0.235251933336,0.48830759525300005,-0.0
-0.235251933336,0.48830759525300005,-0.0
-0.235251933336,0.48830759525300005,-0.0
-0.218695640564,0.5,-0.0
-0.159585103393,0.5,-0.0
-0.159585103393,0.5,-0.0
-0.0,0.5,-0.0
-0.0,0.5,-0.0
-0.41969817876800003,0.315687268972,-0.0
-0.5,0.150162518024,-0.0
-0.5,0.041402172297199995,-0.0
-0.5,0.041402172297199995,-0.0
-0.5,-0.0,-0.0
-0.5,-0.0867412313819,-0.0
-0.5,-0.134044930339,-0.0
-0.5,-0.134044930339,-0.0
-0.5,-0.221518605947,-0.0
-0.44333094358400005,-0.320837289095,-0.0
-0.44333094358400005,-0.320837289095,-0.0
-0.353473007679,-0.398869276047,-0.0
-0.275460064411,-0.44142353534699996,-0.0
-0.161950290203,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
0.0489555038512,-0.5,-0.0
0.242843404412,-0.5,-0.0
0.382351160049,-0.396504104137,-0.0
0.382351160049,-0.396504104137,-0.0
0.382351160049,-0.38940855860699997,-0.0
0.382351160049,-0.38940855860699997,-0.0
0.382351160049,-0.38940855860699997,-0.0
0.382351160049,-0.38940855860699997,-0.0
0.38944670558,-0.38940855860699997,-0.0
0.38944670558,-0.38940855860699997,-0.0
0.427289664745,-0.342123925686,-0.0
0.427289664745,-0.342123925686,-0.0
0.443826854229,-0.313741713762,-0.0
0.443826854229,-0.313741713762,-0.0
0.46274834871299997,-0.141140475869,-0.0
0.0489555038512,-0.5,-0.0
0.0489555038512,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.046094395220300004,-0.5,-0.0
-0.07445753365760001,-0.5,-0.0
-0.124126404524,-0.5,-0.0
-0.185602128506,-0.5,-0.0
-0.216330453753,-0.5,-0.0
-0.216330453753,-0.5,-0.0
-0.225791186094,-0.495822787285,-0.0
-0.235251933336,-0.495822787285,-0.0
-0.310918748379,-0.460345000029,-0.0
-0.34166616201399996,-0.415425568819,-0.0
-0.34166616201399996,-0.415425568819,-0.0
-0.34166616201399996,-0.415425568819,-0.0
-0.301458030939,-0.424886316061,-0.0
-0.225791186094,-0.45797982811899995,-0.0
-0.131202891469,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.08196508884430001
-0.0,-0.5,-0.974173724651
-0.0,-0.5,-0.974173724651
-0.0,-0.5,-1.0
-0.0,-0.5,-1.0
-0.0,-0.5,-1.0
-0.0,-0.5,-1.0
-0.0,-0.5,-1.0
-0.0,-0.0,-1.0
-0.0,-0.0,-1.0
-0.0,-0.0,-0.0
-0.0,-0.0,-0.0
-0.0,-0.0,-0.0
-0.0,-0.0,-1.0
-0.0,-0.0,-1.0
-0.0,-0.0,-1.0
-0.0,-0.0,-1.0
-0.0,-0.0,-1.0
-0.0,-0.0,-1.0
-0.0,-0.0,-0.0
-0.0,-0.0,-0.0
-0.0,-0.0,-0.0
-0.0,-0.0,-0.0
-0.0,-0.0,-0.0
-0.0,-0.0,-0.0
0.11279641091800001,-0.07491531223060001,-0.0
0.5,-0.164773240685,-0.0
0.5,-0.174233987927,-0.0
0.5,-0.174233987927,-0.0
0.5,-0.174233987927,-0.0
0.5,-0.174233987927,-0.0
0.5,-0.174233987927,-0.0
0.5,-0.174233987927,-0.0
0.5,-0.174233987927,-0.0
0.5,-0.174233987927,-0.0
0.446192055941,-0.292455047369,-0.0
0.446192055941,-0.292455047369,-0.0
0.17663732171100002,-0.46507537365,-0.0
0.025303659960599998,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.5,-0.0
-0.0,-0.0,-0.0
